date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:58:23	183501/183501	---M-Z	200	added ('OK')	text/html	etag:%22cffdf5f0cffa154fb670f5f4ff9b9165%22	https://jacobson.framer.website/projects/wordit	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/wordit.html	(from https://jacobson.framer.website/work)
00:58:23	186422/186422	---MC-	200	added ('OK')	image/png	etag:%22fd7e0e423d5b1781fbe255a2be9b9863%22	https://framerusercontent.com/images/SaMwhAvdiVkxmzMS3ZKmZCwLdg.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/SaMwhAvdiVkxmzMS3ZKmZCwLdg.png	(from https://jacobson.framer.website/work)
00:58:24	180473/180473	---M-Z	200	added ('OK')	text/html	etag:%22d08cca8e5a8042e919a9a53f6de63c32%22	https://jacobson.framer.website/projects/the-company	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/the-company.html	(from https://jacobson.framer.website/work)
00:58:24	149647/149647	---MC-	200	added ('OK')	image/png	etag:%2278651746d3b16ff9cea9bd6c37101513%22	https://framerusercontent.com/images/wA5Lma56TehXpvZZ6nrlco4IVpQ.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/wA5Lma56TehXpvZZ6nrlco4IVpQ.png	(from https://jacobson.framer.website/work)
00:58:26	177173/177173	---M-Z	200	added ('OK')	text/html	etag:%22a5a972f1577eec5f97c3bf01f21c4a43%22	https://jacobson.framer.website/projects/cloudy-days	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/cloudy-days.html	(from https://jacobson.framer.website/work)
00:58:26	149254/149254	---MC-	200	added ('OK')	image/png	etag:%2291c9b291a712f5a66ff77f44f9d93b84%22	https://framerusercontent.com/images/wm35CtHPFfkBag0A1gW11mlQv4o.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/wm35CtHPFfkBag0A1gW11mlQv4o.png	(from https://jacobson.framer.website/work)
00:58:27	177281/177281	---M-Z	200	added ('OK')	text/html	etag:%22791a62edd57347e9899d2d43d113f5c1%22	https://jacobson.framer.website/projects/trend-setter	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/trend-setter.html	(from https://jacobson.framer.website/work)
00:58:27	121708/121708	---MC-	200	added ('OK')	image/png	etag:%22cd684e802555d45658d62f3e6686f52e%22	https://framerusercontent.com/images/ytq6rhkQvr383nUHvtwqseikhgA.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/ytq6rhkQvr383nUHvtwqseikhgA.png	(from https://jacobson.framer.website/work)
00:58:28	177241/177241	---M-Z	200	added ('OK')	text/html	etag:%22c4d10b736a4266c76e5395d16e2399a5%22	https://jacobson.framer.website/projects/lost-in-space	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/lost-in-space.html	(from https://jacobson.framer.website/work)
00:58:28	162960/162960	---MC-	200	added ('OK')	image/png	etag:%2269fd32664d9de4a4f777fca2653a4211%22	https://framerusercontent.com/images/Vzdiz0kXyKs8ZYt9Xrdz0gqt78.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/Vzdiz0kXyKs8ZYt9Xrdz0gqt78.png	(from https://jacobson.framer.website/work)
00:58:29	177127/177127	---M-Z	200	added ('OK')	text/html	etag:%222c375e531388a391b487a79e136bdbe1%22	https://jacobson.framer.website/projects/absolutely-bored	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/absolutely-bored.html	(from https://jacobson.framer.website/work)
00:58:29	125882/125882	---MC-	200	added ('OK')	image/png	etag:%22a3e8d63b5a723a6b8a4e51992fe4fcd5%22	https://framerusercontent.com/images/YRhZI3nHlHpX2AiQaeijvfmESQw.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/YRhZI3nHlHpX2AiQaeijvfmESQw.png	(from https://jacobson.framer.website/work)
00:58:30	177217/177217	---M-Z	200	added ('OK')	text/html	etag:%2220a08df6047299214452a366d2edee99%22	https://jacobson.framer.website/projects/light-speed	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/light-speed.html	(from https://jacobson.framer.website/work)
00:58:30	106500/106500	---MC-	200	added ('OK')	image/png	etag:%22b2a50cd46c4fcecd1dcc6dc1df177259%22	https://framerusercontent.com/images/m3hbDNmwoDtcHLVA28tmiEpoFqo.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/m3hbDNmwoDtcHLVA28tmiEpoFqo.png	(from https://jacobson.framer.website/work)
00:58:31	177285/177285	---M-Z	200	added ('OK')	text/html	etag:%2218b094f6c7fe1ab66630c3bd08c09ca2%22	https://jacobson.framer.website/projects/phoveus-revamp	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/phoveus-revamp.html	(from https://jacobson.framer.website/work)
00:58:31	98513/98513	---MC-	200	added ('OK')	image/png	etag:%2219c4a37439125f9cf05c9a3692df7a22%22	https://framerusercontent.com/images/sM8iXnACmFbZ728upf0BwOSFL8.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/sM8iXnACmFbZ728upf0BwOSFL8.png	(from https://jacobson.framer.website/work)
00:58:31	177328/177328	---M-Z	200	added ('OK')	text/html	etag:%22c646d065a08c50212759f189b6f5ac68%22	https://jacobson.framer.website/projects/cyclops-hero-concept	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/cyclops-hero-concept.html	(from https://jacobson.framer.website/work)
00:58:31	164086/164086	---MC-	200	added ('OK')	image/png	etag:%22b23f2ebfc21e8b4e5f913053a789b7e4%22	https://framerusercontent.com/images/Eg2bmBqOUkqxlJf01tltR5TCVA.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/Eg2bmBqOUkqxlJf01tltR5TCVA.png	(from https://jacobson.framer.website/work)
00:58:32	177454/177454	---M-Z	200	added ('OK')	text/html	etag:%22f1de899fa32d162ed5f5e77db21789b7%22	https://jacobson.framer.website/projects/layla-scream	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/layla-scream.html	(from https://jacobson.framer.website/work)
00:58:32	88761/88761	---MC-	200	added ('OK')	image/png	etag:%222de09a794f80d34bdb0808366b9faa8d%22	https://framerusercontent.com/images/FX6H3ThTWcLkefYspSX9Ezcbkjs.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/FX6H3ThTWcLkefYspSX9Ezcbkjs.png	(from https://jacobson.framer.website/work)
00:58:33	177307/177307	---M-Z	200	added ('OK')	text/html	etag:%22cdff83e15c4d162601c173a981444df6%22	https://jacobson.framer.website/projects/cyclops-skin-concept	C:/Users/merca/Downloads/HTTRACK/portfolio/jacobson.framer.website/projects/cyclops-skin-concept.html	(from https://jacobson.framer.website/work)
00:58:33	134608/134608	---MC-	200	added ('OK')	image/png	etag:%22a7020107a34783d0761e0bb7d73fcd3b%22	https://framerusercontent.com/images/uj3Ix6SwGSorj7Ia82VruFQuUtk.png	C:/Users/merca/Downloads/HTTRACK/portfolio/framerusercontent.com/images/uj3Ix6SwGSorj7Ia82VruFQuUtk.png	(from https://jacobson.framer.website/work)
